Place ID,Place Name,City,Category,Address,Latitude,Longitude,Types,Average Rating,Total Review Count,Price Level
ChIJO8HWy_vYuxQR_CaPWUzxuus,Mengoli Restaurant,İzmir,Restaurant,"Akdeniz Mah. Vali Kazım Dirik Cad. No: 34-44A Pasaport, Akdeniz, 35210 Konak/İzmir, Türkiye",38.42549,27.13495,"steak_house, vegan_restaurant, vegetarian_restaurant, mexican_restaurant, restaurant, food, point_of_interest, establishment",4.2,69.0,PRICE_LEVEL_INEXPENSIVE
ChIJDX9YWGmTuxQRZS8KlmIdnc4,ASLINDA MEYHANE URLA,İzmir,Restaurant,"Yeni mahalle, Dere Sk. No:26A, 35430 Urla/İzmir, Türkiye",38.321694,26.7668008,"bar, restaurant, food, point_of_interest, establishment",3.8,587.0,PRICE_LEVEL_INEXPENSIVE
ChIJQ1yWAGSTuxQRpgfACMCj7S0,Beğendik Abi,İzmir,Restaurant,"Camiatik, Tatar Cami Sk. No:12, 35430 Urla/İzmir, Türkiye",38.3221421,26.7669469,"turkish_restaurant, restaurant, food, point_of_interest, establishment",3.3,330.0,PRICE_LEVEL_EXPENSIVE
ChIJAerlcPzYuxQRKikHejIn1Kk,Sirena,İzmir,Restaurant,"Alsancak, Atatürk Cd. No:194 D:1A, 35220 Konak/İzmir, Türkiye",38.4335706,27.1381517,"beer_garden, pub, bar, restaurant, food, point_of_interest, establishment",4.8,1468.0,PRICE_LEVEL_EXPENSIVE
ChIJr3XEROTYuxQRQAfOFkyuQdE,Ayşa,İzmir,Restaurant,"Güneş, Anafartalar Cd. Abacioglu Hanı No: 228 Z-15, 35250 Kemeralti/İzmir, Türkiye",38.4187891,27.1344092,"restaurant, food, point_of_interest, establishment",4.6,1669.0,PRICE_LEVEL_VERY_EXPENSIVE
ChIJJzhSR4Q1uhQRy8l1lK3k-80,Porthole,İzmir,Restaurant,"Mustafa Kemal Atatürk, Ali Stair Cd. İşyeri No: 2/26E, 35680 Foça/İzmir, Türkiye",38.7424196,26.8406467,"restaurant, food, point_of_interest, establishment",2.1,1709.0,PRICE_LEVEL_VERY_EXPENSIVE
ChIJJdD3_gh9uRQRrotIfE0zxxE,Kaburgacı Kerem Usta,İzmir,Restaurant,"İsmet Kaptan, Fevzi Paşa Blv, 35040 Konak/İzmir, Türkiye",38.422661,27.141775,"kebab_shop, family_restaurant, restaurant, food, point_of_interest, establishment",2.1,1441.0,PRICE_LEVEL_MODERATE
ChIJt3EJXvHYuxQRb25eMCu9A9k,Sevinç Kebap & Dürüm Salonu,İzmir,Restaurant,"Etiler, 1268. Sk. 20 F, 35240 Konak/İzmir, Türkiye",38.4232013,27.1436729,"kebab_shop, turkish_restaurant, restaurant, food, point_of_interest, establishment",3.1,932.0,PRICE_LEVEL_EXPENSIVE
ChIJg3rSPed4uxQRz4SipXh4g7w,Roka Bahçe,İzmir,Restaurant,"Hacımemiş Mahallesi, 2027. Sk. No: 6, 35937 Çeşme/İzmir, Türkiye",38.2808522,26.3727997,"restaurant, food, point_of_interest, establishment",4.4,1419.0,PRICE_LEVEL_INEXPENSIVE
ChIJ_WL5XQDZuxQRNIZTaB2fnbA,Hayat Cafe & Restorant Bar,İzmir,Restaurant,"Akdeniz, Atatürk Cd. No:112/A, 35210 Konak/İzmir, Türkiye",38.4265621,27.132262,"restaurant, food, point_of_interest, establishment",5.0,1704.0,PRICE_LEVEL_INEXPENSIVE
ChIJNbkKM7vZuxQRwPPFlDU6QKg,Sopung Kore İzmir,İzmir,Restaurant,"Alsancak, Atatürk Cd. No:294, 35220 Konak/İzmir, Türkiye",38.437593,27.141488,"korean_restaurant, restaurant, food, point_of_interest, establishment",2.5,578.0,PRICE_LEVEL_MODERATE
ChIJF5BoehjZuxQR_RfgxcG9tEk,Margaux Restaurant,İzmir,Restaurant,"Cumhuriyet Blv, Akdeniz, Pasaport - Konak No:138, 35210 Konak/İzmir, Türkiye",38.4281701,27.1341349,"turkish_restaurant, restaurant, food, point_of_interest, establishment",3.8,1111.0,PRICE_LEVEL_EXPENSIVE
ChIJtaAyi81iuRQRQHXVgqDU95o,Cihan Et,İzmir,Restaurant,"Kazımdirik, 372. Sk. No:85-87, 35100 Bornova/İzmir, Türkiye",38.4485889,27.2084791,"steak_house, restaurant, food, point_of_interest, establishment",3.1,1227.0,PRICE_LEVEL_INEXPENSIVE
ChIJuUdM4ffYuxQRAj3iH5DvdSQ,Red Dragon Çin Restoranı,İzmir,Restaurant,"Efes İş Hanı, Alsancak, Şevket Özçelik Sk. No:57A, 35220 Konak/İzmir, Türkiye",38.4263235,27.137208,"chinese_restaurant, sushi_restaurant, japanese_restaurant, meal_takeaway, restaurant, food, point_of_interest, establishment",4.9,1318.0,PRICE_LEVEL_MODERATE
ChIJAZluTZTZuxQRUp4wPeR9D1U,Morisi Kahvaltı Bostanlı,İzmir,Breakfast Restaurant,"Bostanlı, Nebil Susup Sk. no:159/A, 35550 Karşıyaka/İzmir, Türkiye",38.4561026,27.100605500000004,"breakfast_restaurant, restaurant, food, point_of_interest, establishment",4.5,536.0,PRICE_LEVEL_MODERATE
ChIJu7S50UrZuxQRUef9kPPSMaQ,Filozof Bostanlı,İzmir,Breakfast Restaurant,"Bostanlı, 1735. Sk. no 179, 35590 Karşıyaka/İzmir, Türkiye",38.459128,27.097748000000003,"restaurant, food, point_of_interest, establishment",4.5,533.0,PRICE_LEVEL_INEXPENSIVE
ChIJ0QvKxlrcuxQRZ5_XnTpaszw,Nobili Park Balçova,İzmir,Breakfast Restaurant,"Teleferik, Sakarya Cd. No:137, 35330 Balçova/İzmir, Türkiye",38.3874571,27.0428445,"breakfast_restaurant, restaurant, food, point_of_interest, establishment",3.4,622.0,PRICE_LEVEL_INEXPENSIVE
ChIJnwVpv-h7uRQR0eyT5Kt_p1w,"Nirvana Kahvaltı, En iyi kahvaltı restoranı, Çiçekliköy Kahvaltı",İzmir,Breakfast Restaurant,"Çiçekli, Çamlık Cd. No:25, 35040 Bornova/İzmir, Türkiye",38.4995932,27.2864543,"breakfast_restaurant, restaurant, food, point_of_interest, establishment",3.2,1189.0,PRICE_LEVEL_VERY_EXPENSIVE
ChIJmXbuJPrZuxQRIoUSLxv4wVE,80ler kahvaltı,İzmir,Breakfast Restaurant,"Bostanlı, 1735. Sk. 155/A, 35590 Karşıyaka/İzmir, Türkiye",38.4578451,27.1016289,"brunch_restaurant, breakfast_restaurant, restaurant, food, point_of_interest, establishment",2.8,1373.0,PRICE_LEVEL_EXPENSIVE
ChIJvfK2lIzquxQROEhW9etiXxc,Palet Kahvaltı Evi & Cafe,İzmir,Breakfast Restaurant,"M. Fevzi Çakmak, 4153. Sk. No: 20, 35430 Urla/İzmir, Türkiye",38.3700654,26.836635,"breakfast_restaurant, restaurant, food, point_of_interest, establishment",2.2,134.0,PRICE_LEVEL_VERY_EXPENSIVE
ChIJYeFtCozYuxQRrKijeIiEGdo,Konya Mandırası Kahvaltı Salonu,İzmir,Breakfast Restaurant,"1138 sk. No:10/A Yenidoğan Mah, Yenişehir, 35180 Konak/İzmir, Türkiye",38.4217749,27.1544531,"breakfast_restaurant, food_store, store, restaurant, food, point_of_interest, establishment",4.6,880.0,PRICE_LEVEL_MODERATE
ChIJK375Ok3ZuxQRpJAJDpIqpLM,Atadan Fırın İzmir,İzmir,Breakfast Restaurant,"Alsancak, Cumhuriyet Blv 300 B, 35220 Konak/İzmir, Türkiye",38.4414644,27.1436743,"bakery, pastry_shop, cake_shop, dessert_restaurant, coffee_shop, breakfast_restaurant, dessert_shop, cafe, confectionery, wholesaler, food_store, store, manufacturer, restaurant, food, point_of_interest, establishment",4.4,289.0,PRICE_LEVEL_INEXPENSIVE
ChIJs9GqTp15uRQR-Dmdm8mtxNc,Asmalı Kahvaltı Evi,İzmir,Breakfast Restaurant,"Yakaköy, D565, 35040 Bornova/İzmir, Türkiye",38.5135441,27.3163576,"restaurant, breakfast_restaurant, food, point_of_interest, establishment",5.0,926.0,PRICE_LEVEL_VERY_EXPENSIVE
ChIJm7HSzUTYuxQRQE1ov93XXqM,Moresi Kordon,İzmir,Breakfast Restaurant,"Alsancak, Atatürk Cd. No:344 D:1, 35220 Konak/İzmir, Türkiye",38.4395741,27.1422251,"breakfast_restaurant, german_restaurant, european_restaurant, restaurant, food, point_of_interest, establishment",5.0,1939.0,PRICE_LEVEL_MODERATE
ChIJN36J1fvZuxQRzdmJtwbu-Vg,Sade Kahvaltı & Çikolata,İzmir,Breakfast Restaurant,"Yalı Mahallesi, Ahmet Kemal Baysak Bulv, Mavişehir, 6500. Sokak No:14-C, 35550 Karşıyaka/İzmir, Türkiye",38.475315,27.0850391,"cafe, breakfast_restaurant, restaurant, food, point_of_interest, establishment",3.7,631.0,PRICE_LEVEL_EXPENSIVE
ChIJQ2K-xul7uRQRsH43svYXATg,Aktuğ Köy Kahvaltısı,İzmir,Breakfast Restaurant,"Çiçekliköyü, Çiçekli, Akasya Sk No:23, 35000 Bornova/İzmir, Türkiye",38.4967303,27.2899427,"breakfast_restaurant, dumpling_restaurant, bar_and_grill, coffee_shop, grocery_store, cafe, food_store, store, bar, restaurant, food, point_of_interest, establishment",4.3,855.0,PRICE_LEVEL_INEXPENSIVE
ChIJJ7CrlIg1uhQR2171cfuHsGI,Firuze Kahve-Kahvaltı,İzmir,Breakfast Restaurant,"Mustafa Kemal Atatürk, Savran Sk No:19, 35680 Foça/İzmir, Türkiye",38.7389938,26.8387172,"breakfast_restaurant, restaurant, food, point_of_interest, establishment",4.8,1902.0,PRICE_LEVEL_VERY_EXPENSIVE
ChIJM3LIBBDauxQRO7fHLFPRJn8,Tereci Mavişehir Kahvaltı ve Satış Mağazası,İzmir,Breakfast Restaurant,"Ataşehir, Caher Dudayev Blv No:9/A-B, 35620 Çiğli/İzmir, Türkiye",38.4772666,27.0669695,"breakfast_restaurant, grocery_store, food_store, store, restaurant, food, point_of_interest, establishment",4.5,1691.0,PRICE_LEVEL_EXPENSIVE
ChIJl1q_j-PYuxQRmjwJmxGr22Y,Meşhur Menemenci Akın & Kahvaltı,İzmir,Breakfast Restaurant,"Konak, 855. Sk. 15/a, 35250 Konak/İzmir, Türkiye",38.419178300000006,27.1317983,"breakfast_restaurant, tea_house, sandwich_shop, turkish_restaurant, restaurant, food, point_of_interest, establishment",2.7,1761.0,PRICE_LEVEL_VERY_EXPENSIVE
ChIJRRkDqvnduxQRZowUGY6OxnA,Yelbahçe | Hayallerinizi Gerçeğe Dönüştüren Kır Bahçesi,İzmir,Breakfast Restaurant,"Bahçelerarası, Mustafa Kemal Sahil Blv. No:46, 35000 Balçova/İzmir, Türkiye",38.3978767,27.0553398,"breakfast_restaurant, service, restaurant, food, point_of_interest, establishment",3.4,1943.0,PRICE_LEVEL_MODERATE
ChIJOSQQ8cWMuxQRHgXZxmf_KDg,Def'i Gam Cafe Kahvaltı Ve Yöresel Lezzetler,İzmir,Breakfast Restaurant,"Sığacık, Akkum Cd. No:5, 35460 Seferihisar/İzmir, Türkiye",38.1909912,26.7846762,"breakfast_restaurant, hamburger_restaurant, cafeteria, fine_dining_restaurant, american_restaurant, restaurant, food, point_of_interest, establishment",2.4,683.0,PRICE_LEVEL_EXPENSIVE
ChIJd6i42EnZuxQRGTHGosHtVm8,İskele Kahvaltı cafe,İzmir,Breakfast Restaurant,"1807/1 sokak, Bostanlı, İsmail Sivri Sk. no 6A, 35590 Karşıyaka/İzmir, Türkiye",38.456785,27.0980481,"breakfast_restaurant, restaurant, food, point_of_interest, establishment",4.9,1161.0,PRICE_LEVEL_VERY_EXPENSIVE
ChIJJ9bOZAt5uRQRJd1EHkuDNOw,Köyüm Bahçe Restoran ve Kahvaltı Evi,İzmir,Breakfast Restaurant,"Yaka Mahallesi, Yaka Cd. No:2, 35000 Bornova/İzmir, Türkiye",38.5095557,27.3280353,"breakfast_restaurant, restaurant, food, point_of_interest, establishment",3.8,323.0,PRICE_LEVEL_EXPENSIVE
ChIJNZxJ-dHZuxQRESRV31N8DEY,Kahvaltı Üstadı Buca,İzmir,Breakfast Restaurant,"Dumlupınar, 102. Sk. No:19, 35400 Buca/İzmir, Türkiye",38.385597,27.17193,"breakfast_restaurant, cafe, restaurant, food, point_of_interest, establishment",2.7,341.0,PRICE_LEVEL_MODERATE
ChIJ10PRpANuuRQRGqLMHiHC_k0,Vatan Kahvaltı Restaurant Nazarköy,İzmir,Breakfast Restaurant,"Nazarköy mh savanda kurudere yolu no 102/4, Nazarköy, 35170 Kemalpaşa/İzmir, Türkiye",38.3888576,27.4481006,"breakfast_restaurant, restaurant, food, point_of_interest, establishment",4.0,1183.0,PRICE_LEVEL_EXPENSIVE
ChIJKw8hcMbZuxQRKarKC5fPIdY,Kandemir Kafe Pasaport,İzmir,Breakfast Restaurant,"Alsancak, Atatürk Cd. No: 124/B, 35210 Konak/İzmir, Türkiye",38.4268302,27.1323127,"cafe, coffee_shop, hookah_bar, banquet_hall, breakfast_restaurant, tea_house, event_venue, sports_activity_location, restaurant, service, food_store, food, store, point_of_interest, establishment",3.9,1487.0,PRICE_LEVEL_VERY_EXPENSIVE
ChIJz28VsqfeuxQRKC_2MPbuq9o,Has Mandıra Kahvaltı,İzmir,Breakfast Restaurant,"Güzelyalı, 40. Sk. No:60/D, 35290 Konak/İzmir, Türkiye",38.3940401,27.0820055,"breakfast_restaurant, restaurant, food, point_of_interest, establishment",3.1,45.0,PRICE_LEVEL_MODERATE
ChIJiU5TmRl8uxQRoOfL7NgGZL8,Noni's House,İzmir,Breakfast Restaurant,"Musalla, Bağlar yolu Küme Evleri 470/36, 35930 Çeşme/İzmir, Türkiye",38.2638,26.315717,"breakfast_restaurant, cafe, restaurant, food, point_of_interest, establishment",2.3,1718.0,PRICE_LEVEL_INEXPENSIVE
ChIJ1Vzlr3zXuxQRZbkzD6ln_Ts,Yarenler Cafe & Kahvaltı Salonu,İzmir,Breakfast Restaurant,"Soğukkuyu, Girne Blv 258/B, 35520 Bayraklı/İzmir, Türkiye",38.4796516,27.115487200000004,"breakfast_restaurant, restaurant, food, point_of_interest, establishment",4.0,1453.0,PRICE_LEVEL_VERY_EXPENSIVE
ChIJaTVxLu97uRQRdPOOOXBobE0,Kozalak Kahvaltı Evi,İzmir,Breakfast Restaurant,"Çiçekli, Çiçekli Cd. No:15, 35040 Bornova/İzmir, Türkiye",38.4993196,27.2844391,"restaurant, breakfast_restaurant, food, point_of_interest, establishment",3.6,1055.0,PRICE_LEVEL_VERY_EXPENSIVE
ChIJMWRyOypnuRQRkoPpOf1V7Z0,Beyaz Papatya Kahvaltı Salonu,İzmir,Breakfast Restaurant,"Belenbaşı, Hürriyet Cd. No:149, 35390 Buca/İzmir, Türkiye",38.3243042,27.2706503,"breakfast_restaurant, restaurant, food, point_of_interest, establishment",4.3,215.0,PRICE_LEVEL_MODERATE
ChIJiwmP3vDZuxQRONSEOrOUJ6g,Bremori Göçmen Kahvaltısı,İzmir,Breakfast Restaurant,"Yalı, 6497. Sk. No:12 D:1, 35590 Karşıyaka/İzmir, Türkiye",38.4726059,27.0865865,"restaurant, food, point_of_interest, establishment",3.6,648.0,PRICE_LEVEL_MODERATE
ChIJ5RmT1pPruxQR424KHYJ5dsw,Çamlı Keyif,İzmir,Breakfast Restaurant,"Çamlı, Seferihisar caddesi No: 157, 35310 Güzelbahçe/İzmir, Türkiye",38.3146224,26.8589284,"breakfast_restaurant, restaurant, food, point_of_interest, establishment",4.6,857.0,PRICE_LEVEL_INEXPENSIVE
ChIJMVAhpnPZuxQRluMaa7O47Tg,Tuzu Biberi Karşıyaka,İzmir,Breakfast Restaurant,"Aksoy, Yalı Cd Selimgil apt no 424, 35480 Karşıyaka/İzmir, Türkiye",38.4507465,27.107235400000004,"breakfast_restaurant, restaurant, food, point_of_interest, establishment",3.7,1990.0,PRICE_LEVEL_VERY_EXPENSIVE
ChIJt4rHA-k5uRQR6R_cROckIA8,Değirmen Restaurant,İzmir,Breakfast Restaurant,"Akçaşehir, 35900 Tire/İzmir, Türkiye",38.047065700000005,27.623728,"family_restaurant, breakfast_restaurant, restaurant, food, point_of_interest, establishment",3.7,1389.0,PRICE_LEVEL_MODERATE
ChIJ8WBSwvPXuxQRFhM4DXMkfd8,Teras Cafe,İzmir,Breakfast Restaurant,"Fuat Edip Baksı, 1609/12. Sk. No:35/2, 35540 Bayraklı/İzmir, Türkiye",38.4717887,27.1548172,"cafe, food, point_of_interest, establishment",4.6,449.0,PRICE_LEVEL_INEXPENSIVE
ChIJl4oDX_qluxQRRwoRDsnf-LQ,Melisa Köy Kahvaltı Evi,İzmir,Breakfast Restaurant,"Anbarseki, Ambarseki Yolu, 35960 Karaburun/İzmir, Türkiye",38.6138843,26.5239063,"breakfast_restaurant, restaurant, food, point_of_interest, establishment",3.2,738.0,PRICE_LEVEL_INEXPENSIVE
ChIJpawBWIF7uxQRrD5DGF95yQY,Çeşme Sedir Kahvaltı,İzmir,Breakfast Restaurant,"Sokak No:4 Fahrettinpaşa Mahallesi, Fahrettinpaşa, 2234, 35930 Çeşme/İzmir, Türkiye",38.3205541,26.3295456,"breakfast_restaurant, restaurant, food, point_of_interest, establishment",2.4,1129.0,PRICE_LEVEL_MODERATE
ChIJ39k3E8rZuxQROj7ubuj8OJ4,AYLAK CAFE KAHVALTI VE ÇİĞKÖFTE,İzmir,Breakfast Restaurant,"Şemikler, 6214/1. Sk No:6B, 35560 Karşıyaka/İzmir, Türkiye",38.473806,27.0986741,"breakfast_restaurant, cafeteria, bistro, restaurant, food, point_of_interest, establishment",2.1,1962.0,PRICE_LEVEL_VERY_EXPENSIVE
ChIJWVCcDNNmuRQRypxW8kMvoOA,Zeytindalı Kahvalti Mangal,İzmir,Breakfast Restaurant,"Belenbaşı, 35390 Buca/İzmir, Türkiye",38.3260812,27.2703313,"breakfast_restaurant, restaurant, food, point_of_interest, establishment",4.3,950.0,PRICE_LEVEL_EXPENSIVE
ChIJG66bFUJ6uxQR2pIpGrOrXUE,Çeşme Bahçelika Kahvaltı - Çeşme,İzmir,Breakfast Restaurant,"16 Eylül, 3301 sokak no:10, 35930 Çeşme/İzmir, Türkiye",38.3425148,26.294342000000004,"breakfast_restaurant, restaurant, food, point_of_interest, establishment",3.9,173.0,PRICE_LEVEL_EXPENSIVE
ChIJExaHs1zYuxQR31aELybEmgY,Zeynel Ergin Gevrek Fırını,İzmir,Breakfast Restaurant,"Alsancak, 1466. Sk. no: 2, 35220 Konak/İzmir, Türkiye",38.4384435,27.1450734,"bakery, breakfast_restaurant, restaurant, food_store, food, store, point_of_interest, establishment",4.1,157.0,PRICE_LEVEL_INEXPENSIVE
ChIJeSh7CvnYuxQRY-ztLntwNkE,Cafe Swiss,İzmir,Breakfast Restaurant,"Alsancak, Gazi Osman Paşa Blv. No:1, 35210 Konak/İzmir, Türkiye",38.4277168,27.1357621,"cafe, restaurant, food, point_of_interest, establishment",2.6,1563.0,PRICE_LEVEL_EXPENSIVE
ChIJ74xKxkPcuxQR2V3YzXNNJ1w,Dağmaran Kahvaltı Evi,İzmir,Breakfast Restaurant,"Yakaköy, Ekin Sk. No:8, 35040 Bornova/İzmir, Türkiye",38.5122069,27.326705,"breakfast_restaurant, restaurant, food, point_of_interest, establishment",2.4,303.0,PRICE_LEVEL_EXPENSIVE
ChIJXYB3dN94uxQR084m_XYLz4o,Bumba Breakfast Club,İzmir,Breakfast Restaurant,"Alaçatı, 12000. Sokak No:35, 35950 Çeşme/İzmir, Türkiye",38.2825187,26.3735215,"breakfast_restaurant, restaurant, food, point_of_interest, establishment",2.0,204.0,PRICE_LEVEL_MODERATE
ChIJI1krmC55uxQRu9HRnoSlvuE,Zeytinaltı kahvaltı Alaçatı,İzmir,Breakfast Restaurant,"Alaçatı, 12080/2 sokak no 34, 35930 Çeşme/İzmir, Türkiye",38.2729565,26.3651064,"breakfast_restaurant, restaurant, food, point_of_interest, establishment",3.1,672.0,PRICE_LEVEL_INEXPENSIVE
ChIJ91UaE6liuRQRZTVhF6-unYo,Emirgan Sütiş İzmir Folkart Towers,İzmir,Breakfast Restaurant,"Adalet Mah. Manas Bulv, Adalet, 1600/4. Sk. No: 39 D:1A, 35530 Bayraklı/İzmir, Türkiye",38.4536267,27.1774109,"restaurant, breakfast_restaurant, dessert_shop, confectionery, food_store, food, store, point_of_interest, establishment",3.8,489.0,PRICE_LEVEL_VERY_EXPENSIVE
ChIJqyfQxiZ9uRQRrKe373iwm_Y,Cafe Rezine,İzmir,Breakfast Restaurant,"Kazımdirik, Süvari Cd. No:14B, 35040 Bornova/İzmir, Türkiye",38.4638377,27.2163956,"cafe, salad_shop, tea_store, coffee_shop, dessert_restaurant, breakfast_restaurant, pizza_restaurant, ice_cream_shop, dessert_shop, sandwich_shop, confectionery, food_store, restaurant, food, store, point_of_interest, establishment",3.2,1910.0,PRICE_LEVEL_INEXPENSIVE
ChIJKwA3RhzJyhQRr7a7A1H8c7k,Atasehir Sen Kahvalti,İzmir,Breakfast Restaurant,"Yenişehir, Kağnıcı Yolu Cd. No:6, 34779 Ataşehir/İstanbul, Türkiye",40.99557,29.138042,"breakfast_restaurant, cafe, restaurant, food, point_of_interest, establishment",3.3,132.0,PRICE_LEVEL_MODERATE
ChIJa-BaJVvYuxQRXPHTdG9eWpo,Tuzu Biberi,İzmir,Breakfast Restaurant,"Alsancak, Atatürk Cd. No:328, 35220 Konak/İzmir, Türkiye",38.4387749,27.1418657,"restaurant, cafe, food, point_of_interest, establishment",4.7,1433.0,PRICE_LEVEL_EXPENSIVE
ChIJESfx3VnYuxQR-_fT6LJWy60,Tuzu Biberi Kordon,İzmir,Breakfast Restaurant,"1. Kordon, Alsancak, Atatürk Cd. No:376 A, 35220 Konak/İzmir, Türkiye",38.4420052,27.143529,"restaurant, breakfast_restaurant, food, point_of_interest, establishment",3.0,708.0,PRICE_LEVEL_VERY_EXPENSIVE
ChIJmemLHtt7uRQRnhCiyaO4cHs,Çiçekli Köy Organik Kahvaltisi & Butik Kır Düğünü Salonu & Organizasyon,İzmir,Breakfast Restaurant,"Yakaköy, Yaka Cd. No:2, 35040 Bornova/İzmir, Türkiye",38.4989501,27.299707,"restaurant, breakfast_restaurant, wedding_venue, cafe, event_venue, food, sports_activity_location, service, point_of_interest, establishment",3.5,974.0,PRICE_LEVEL_INEXPENSIVE
ChIJl40QSOeNuxQRjG9qX3c4Sxo,Yörük Aile Evi,İzmir,Breakfast Restaurant,"Yağcılar, Yolu, 35430 Urla/İzmir, Türkiye",38.24419,26.709066,"restaurant, food, point_of_interest, establishment",4.4,1485.0,PRICE_LEVEL_EXPENSIVE
ChIJlwLkjWvZuxQRABeTNBPtM5w,1453 Osmanlı Bostanlı,İzmir,Breakfast Restaurant,"Bostanlı, Hasan Ali Yücel Blv., 35590 Karşıyaka/İzmir, Türkiye",38.4523482,27.0975854,"restaurant, food, point_of_interest, establishment",3.2,670.0,PRICE_LEVEL_INEXPENSIVE
ChIJZ_hJDO3ZuxQRaiVRqq2l9Eo,İstişare Cafe,İzmir,Breakfast Restaurant,"Vali Rahmi Bey, 138. Sk. No:4, 35380 Buca/İzmir, Türkiye",38.389643,27.166452,"cafe, restaurant, food, point_of_interest, establishment",3.9,1137.0,PRICE_LEVEL_VERY_EXPENSIVE
ChIJj-Q10_zYuxQRmwiY33FAv8w,Mandolin Cafe Pier,İzmir,Breakfast Restaurant,"Akdeniz, 35250 Konak/İzmir, Türkiye",38.422814,27.1290534,"restaurant, food, point_of_interest, establishment",4.6,1788.0,PRICE_LEVEL_INEXPENSIVE
ChIJJU1pYcWMuxQR7eg3q6u78_M,La'dude Art Cafe&Galeri Restorant,İzmir,Breakfast Restaurant,"Sığacık, 134. Sk. No:3, 35460 Seferihisar/İzmir, Türkiye",38.1938874,26.784598,"restaurant, vegan_restaurant, vegetarian_restaurant, breakfast_restaurant, mediterranean_restaurant, food, point_of_interest, establishment",4.8,1495.0,PRICE_LEVEL_INEXPENSIVE
ChIJ64flSTPYuxQR_x-Tq7T_Z7E,Tersane Kafe,İzmir,Breakfast Restaurant,"Alaybey, Yalı Blv. No:15, 35600 Karşıyaka/İzmir, Türkiye",38.459009,27.1269349,"cafe, restaurant, food, point_of_interest, establishment",2.4,1776.0,PRICE_LEVEL_INEXPENSIVE
ChIJU4_MPdDZuxQRIlT95ZuI3Ns,Joy's cafe Bistro İzmir,İzmir,Breakfast Restaurant,"Joysizmir, Alsancak, Mimar Sinan Cd. 23/A, 35220 Konak/İzmir, Türkiye",38.431251,27.149973,"bistro, cocktail_bar, coffee_shop, hamburger_restaurant, liquor_store, cafe, pizza_restaurant, american_restaurant, food_store, restaurant, food, store, service, bar, point_of_interest, establishment",4.8,1751.0,PRICE_LEVEL_EXPENSIVE
ChIJfZ6IiU5NuRQRIk3y6dNblXA,Şirincem Restaurant & Cafe Pansiyon,İzmir,Breakfast Restaurant,"Şirince Mah. Şehit Yüksel Özülkü Cad. 220 Sok. No:6 35920, Şirince, 35920 Selçuk/İzmir, Türkiye",37.9438739,27.432578900000003,"restaurant, lodging, food, point_of_interest, establishment",3.5,719.0,PRICE_LEVEL_VERY_EXPENSIVE
ChIJ5SZaTYsBuhQRnHjmsNYBRb0,Parkozak Kahvaltı evi & Düğün Salonu,İzmir,Breakfast Restaurant,"İncecikler, Kozak Bergama Yolu, 35700 Bergama/İzmir, Türkiye",39.1740895,27.1537371,"wedding_venue, breakfast_restaurant, event_venue, restaurant, food, service, point_of_interest, establishment",2.8,405.0,PRICE_LEVEL_VERY_EXPENSIVE
ChIJxY95VxuVuxQRfrp8r4SWf_o,DENIZALTI Cafe & Restaurant,İzmir,Breakfast Restaurant,"İskele Tanju Okan Parkı No:56, İskele, 35430 Urla/İzmir, Türkiye",38.3652097,26.7684849,"cafe, food, point_of_interest, establishment",3.4,921.0,PRICE_LEVEL_EXPENSIVE
ChIJqbITXuTRuxQRI7TgIaRjrQk,Seyrek Göl Hobi Park,İzmir,Breakfast Restaurant,"Günerli, 9 Eylül Cd. 108-1, 35665 Menemen/İzmir, Türkiye",38.5633398,27.0045521,"swimming_pool, restaurant, food, sports_activity_location, service, point_of_interest, establishment",4.9,1370.0,PRICE_LEVEL_EXPENSIVE
ChIJW7wReU3ZuxQRDFtWCFI-xuo,Zeytin dalı kahvaltı & restorant,İzmir,Breakfast Restaurant,"Bostanlı, 1787/1. Sk. no:36/a, 35590 Karşıyaka/İzmir, Türkiye",38.4585442,27.0980194,"health_food_store, food_store, food, store, health, point_of_interest, establishment",3.5,1014.0,PRICE_LEVEL_EXPENSIVE
ChIJyewEyhdjuRQRdmOl-TaqdU0,Kebabi Ocakbaşı,İzmir,Kebab Restaurant,"Mansuroğlu, Sakarya Cd. No:79/C, 35530 Bayraklı/İzmir, Türkiye",38.45530790000001,27.1811635,"restaurant, point_of_interest, food, establishment",3.0,1632.0,PRICE_LEVEL_MODERATE
ChIJPQNIvYvbuxQRpnZxuFtaHzU,Sıralı Kebap İzmir,İzmir,Kebab Restaurant,"Yalı, Caher Dudayev Blv No:33, 35550 Karşıyaka/İzmir, Türkiye",38.4760734,27.0702548,"kebab_shop, restaurant, point_of_interest, food, establishment",3.9,1175.0,PRICE_LEVEL_INEXPENSIVE
ChIJi2hkfB_fuxQRNwTHpe9Cxco,Kebapçı Murat,İzmir,Kebab Restaurant,"Maliyeciler Mah. İhsan Alyanak Bulvarı :69A, Maliyeciler, 35160 Karabağlar/İzmir, Türkiye",38.3891697,27.0955398,"kebab_shop, restaurant, point_of_interest, food, establishment",2.7,326.0,PRICE_LEVEL_INEXPENSIVE
